PeriodoNum;Procedimiento;CantidadPacientes
201508;012100 - INCISIÓN Y DRENAJE DE SENO FRONTAL SOD §;1
201501;012400 - CRANEOTOMIA (DESCOMPRESIVA/EXPLORATORIA) SOD §;3
201502;012400 - CRANEOTOMIA (DESCOMPRESIVA/EXPLORATORIA) SOD §;4
201503;012400 - CRANEOTOMIA (DESCOMPRESIVA/EXPLORATORIA) SOD §;2
201504;012400 - CRANEOTOMIA (DESCOMPRESIVA/EXPLORATORIA) SOD §;1
201505;012400 - CRANEOTOMIA (DESCOMPRESIVA/EXPLORATORIA) SOD §;2
201506;012400 - CRANEOTOMIA (DESCOMPRESIVA/EXPLORATORIA) SOD §;1
201507;012400 - CRANEOTOMIA (DESCOMPRESIVA/EXPLORATORIA) SOD §;2
201508;012400 - CRANEOTOMIA (DESCOMPRESIVA/EXPLORATORIA) SOD §;2
201511;012400 - CRANEOTOMIA (DESCOMPRESIVA/EXPLORATORIA) SOD §;1
201512;012400 - CRANEOTOMIA (DESCOMPRESIVA/EXPLORATORIA) SOD §;1
201501;012401 - DRENAJE DE ESPACIO EPIDURAL SUPRATENTORIAL, POR CRANEOTOMIA;5
201502;012401 - DRENAJE DE ESPACIO EPIDURAL SUPRATENTORIAL, POR CRANEOTOMIA;4
201503;012401 - DRENAJE DE ESPACIO EPIDURAL SUPRATENTORIAL, POR CRANEOTOMIA;3
201504;012401 - DRENAJE DE ESPACIO EPIDURAL SUPRATENTORIAL, POR CRANEOTOMIA;3
201505;012401 - DRENAJE DE ESPACIO EPIDURAL SUPRATENTORIAL, POR CRANEOTOMIA;3
201506;012401 - DRENAJE DE ESPACIO EPIDURAL SUPRATENTORIAL, POR CRANEOTOMIA;5
201507;012401 - DRENAJE DE ESPACIO EPIDURAL SUPRATENTORIAL, POR CRANEOTOMIA;2
201508;012401 - DRENAJE DE ESPACIO EPIDURAL SUPRATENTORIAL, POR CRANEOTOMIA;1
201509;012401 - DRENAJE DE ESPACIO EPIDURAL SUPRATENTORIAL, POR CRANEOTOMIA;1
201511;012401 - DRENAJE DE ESPACIO EPIDURAL SUPRATENTORIAL, POR CRANEOTOMIA;1
201505;012402 - DRENAJE DE ESPACIO EPIDURAL FOSA POSTERIOR, POR CRANEOTOMIA;1
201507;012402 - DRENAJE DE ESPACIO EPIDURAL FOSA POSTERIOR, POR CRANEOTOMIA;1
201508;012402 - DRENAJE DE ESPACIO EPIDURAL FOSA POSTERIOR, POR CRANEOTOMIA;1
201502;012410 - EXTRACCIÓN DE CUERPO EXTRAÑO INTRACRANEAL, POR CRANEOTOMIA SimultAneo: CUALQUIER ESQUIRLECTOMIA (02.0.2);1
201508;012410 - EXTRACCIÓN DE CUERPO EXTRAÑO INTRACRANEAL, POR CRANEOTOMIA SimultAneo: CUALQUIER ESQUIRLECTOMIA (02.0.2);1
201501;012500 - CRANIECTOMIA SOD §;1
201508;012500 - CRANIECTOMIA SOD §;1
201501;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;2
201502;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;1
201503;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;1
201504;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;1
201505;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;3
201506;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;1
201507;012502 - DRENAJE DE COLECCIÓN EPIDURAL SUPRATENTORIAL, POR CRANIECTOMIA +;1
201504;012503 - DRENAJE DE COLECCIÓN EPIDURAL FOSA POSTERIOR, POR CRANIECTOMIA +;1
201505;012503 - DRENAJE DE COLECCIÓN EPIDURAL FOSA POSTERIOR, POR CRANIECTOMIA +;1
201507;012503 - DRENAJE DE COLECCIÓN EPIDURAL FOSA POSTERIOR, POR CRANIECTOMIA +;1
201501;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;4
201502;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;7
201503;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;8
201504;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;12
201505;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;4
201506;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;11
201507;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;9
201508;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;6
201509;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;1
201510;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;1
201511;013101 - DRENAJE DE ESPACIO SUBDURAL, POR CRANEOTOMIA;1
201502;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
201503;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;4
201504;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;2
201505;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;5
201506;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;3
201507;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;5
201510;013102 - DRENAJE DE ESPACIO SUBDURAL, POR TREPANACION;1
201505;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201508;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201509;013103 - DRENAJE DE ESPACIO SUBDURAL EN FOSA POSTERIOR, POR CRANIECTOMIA;1
201501;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201502;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201503;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;2
201504;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201505;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;1
201506;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;3
201507;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;2
201508;013104 - DRENAJE DE ESPACIO SUBDURAL, POR DRENAJE EXTERNO;2
201503;013105 - DRENAJE DE ESPACIO SUBARACNOIDEO, POR DERIVACIÓN CISTO PERITONEAL;1
201502;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201503;013106 - DRENAJE DE ESPACIO SUBDURAL, POR DERIVACIÓN SUBDURO PERITONEAL;1
201501;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;3
201502;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;8
201503;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;5
201504;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;1
201505;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;4
201506;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;5
201507;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;1
201508;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;7
201511;013110 - DRENAJE DE ESPACIO SUBDURAL CON REPARO DE SENOS DURALES ROTOS;3
201506;015200 - RESECCIÓN DE TUMORES DE LA BASE DEL CRANEO, FOSA ANTERIOR SOD §;1
201505;015306 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, VÍA SUBTEMPORAL +;1
201507;015306 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, VÍA SUBTEMPORAL +;1
201506;015310 - RESECCIÓN DE TUMOR DE LA BASE DEL CRANEO, FOSA MEDIA, VÍA TRANSESFENOIDAL +;1
201504;015501 - TOMA DE INJERTO ÓSEO  DE CRANEO;1
201505;016100 - RESECCIÓN DE TUMORES EN MENINGES CEREBRALES SOD §;1
201505;016400 - RESECCIÓN DE OTRA LESIÓN DE MENINGE CEREBRAL SOD §;1
201505;017000 - DRENAJE DE COLECCIONES INTRACEREBRALES SOD §;1
201506;017000 - DRENAJE DE COLECCIONES INTRACEREBRALES SOD §;2
201501;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;19
201502;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;15
201503;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;19
201504;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;16
201505;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;15
201506;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;17
201507;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;12
201508;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;7
201509;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;3
201510;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;2
201511;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;7
201512;017001 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR CRANEOTOMIA;4
201504;017002 - DRENAJE DE COLECCIONES INTRACEREBRALES, GUIADO POR ESTEREOTAXIA;1
201505;017003 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR PUNCIÓN DIRIGIDA;1
201508;017003 - DRENAJE DE COLECCIONES INTRACEREBRALES, POR PUNCIÓN DIRIGIDA;1
201501;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;4
201504;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201505;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;2
201508;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201512;017004 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, POR CRANEOTOMIA SUBOCCIPITAL;1
201504;017005 - DRENAJE DE COLECCIONES INTRACEREBRALES DE FOSA POSTERIOR, GUIADO POR ESTEREOTAXIA;1
201510;017201 - RESECCIÓN DE TUMOR SUPRATENTORIAL HEMISFERICO, POR CRANEOTOMIA +;1
201504;017303 - DRENAJE DE QUISTE TUMORAL INFRATENTORIAL;1
201501;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;2
201502;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;2
201503;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201505;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201506;017401 - RESECCIÓN DE TUMOR DE LINEA MEDIA SUPRATENTORIAL, POR CRANEOTOMIA +;1
201503;017508 - RESECCIÓN DE LESIONES SOLIDAS O QUISTICAS INTRAAXIALES (TRONCO CEREBRAL), POR CRANEOTOMIA SUBOCCIPITAL +;1
201502;017601 - RESECCIÓN DE LESIONES VENTRICULARES SUPRATENTORIALES, POR CRANEOTOMIA;1
201502;017801 - RESECCIÓN DE LESIONES INTRAVENTICULARES DE LINEA MEDIA, POR CRANEOTOMIA;1
201502;017805 - DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTICULAR;1
201503;017805 - DRENAJE DE QUISTE TUMORAL DE LINEA MEDIA INTRAVENTICULAR;1
201504;018201 - HEMISFERECTOMIA CEREBELOSA POR CRANEOTOMIA SUBOCCIPITAL;1
201502;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;3
201503;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201504;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201505;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;4
201507;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201508;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201510;019100 - LOBECTOMIA POR CRANEOTOMIA SOD +;1
201503;019200 - LOBECTOMIA POR CRANIECTOMIA SOD +;1
201504;019200 - LOBECTOMIA POR CRANIECTOMIA SOD +;1
201501;020104 - CORRECCIÓN DE CRANEO ESTENOSIS MULTIPLE CON BRAQUICEFALIA, CON AVANCE FRONTAL;1
201506;020200 - ELEVACION DE FRAGMENTOS DE FRACTURA DE CRANEO (ESQUIRLECTOMIA) SOD §;1
201507;020200 - ELEVACION DE FRAGMENTOS DE FRACTURA DE CRANEO (ESQUIRLECTOMIA) SOD §;1
201501;020201 - ESQUIRLECTOMIA CRANEAL A TRAVES DE TREPANACION;1
