PeriodoNum;Edad;CantidadPacientes
201507;12;4
201508;12;1
201509;12;1
201510;12;3
201501;13;4
201502;13;5
201503;13;4
201504;13;7
201505;13;6
201506;13;2
201507;13;2
201508;13;3
201509;13;2
201510;13;1
201511;13;2
201512;13;2
201501;14;4
201502;14;3
201503;14;5
201504;14;10
201505;14;4
201506;14;5
201507;14;3
201508;14;3
201509;14;1
201510;14;2
201511;14;5
201512;14;3
201501;15;4
201502;15;4
201503;15;14
201504;15;10
201505;15;9
201506;15;5
201507;15;7
201508;15;5
201509;15;2
201510;15;4
201511;15;1
201512;15;4
201501;16;7
201502;16;1
201503;16;8
201504;16;8
201505;16;9
201506;16;9
201507;16;8
201508;16;5
201509;16;5
201510;16;1
201511;16;3
201512;16;5
201501;17;14
201502;17;4
201503;17;11
201504;17;8
201505;17;14
201506;17;5
201507;17;9
201508;17;3
201509;17;2
201510;17;2
201511;17;4
201512;17;3
201501;18;11
201502;18;9
201503;18;11
201504;18;16
201505;18;15
201506;18;5
201507;18;7
201508;18;4
201509;18;2
201510;18;1
201511;18;3
201512;18;6
201501;19;5
201502;19;3
201503;19;8
201504;19;11
201505;19;11
201506;19;5
201507;19;10
201508;19;5
201509;19;5
201510;19;2
201511;19;5
201512;19;3
201501;20;4
201502;20;5
201503;20;8
201504;20;4
201505;20;6
201506;20;5
201507;20;5
201508;20;5
201509;20;2
201510;20;2
201511;20;4
201512;20;1
201501;21;7
201502;21;12
201503;21;7
201504;21;10
201505;21;13
201506;21;7
201507;21;7
201508;21;8
201509;21;5
201510;21;6
201511;21;1
201512;21;7
201501;22;11
201502;22;3
201503;22;6
201504;22;8
201505;22;5
201506;22;7
201507;22;4
201508;22;4
201509;22;4
201510;22;2
201511;22;5
201512;22;8
201501;23;10
201502;23;2
201503;23;6
201504;23;8
201505;23;11
201506;23;2
201507;23;5
201508;23;8
201509;23;5
201510;23;2
201511;23;2
201512;23;1
201501;24;11
201502;24;10
201503;24;7
201504;24;14
201505;24;7
201506;24;4
201507;24;6
201508;24;7
201509;24;7
201510;24;3
201511;24;1
201512;24;5
201501;25;15
201502;25;10
201503;25;10
201504;25;10
201505;25;14
201506;25;6
201507;25;3
201508;25;9
201509;25;9
201510;25;7
201511;25;3
201512;25;3
201501;26;8
201502;26;9
201503;26;14
201504;26;13
201505;26;8
201506;26;8
201507;26;9
201508;26;7
201509;26;5
201510;26;5
201511;26;3
201512;26;7
201501;27;6
201502;27;5
201503;27;15
201504;27;10
201505;27;12
201506;27;14
201507;27;12
201508;27;9
201509;27;7
201510;27;4
201511;27;6
201512;27;6
201501;28;18
201502;28;8
201503;28;11
201504;28;16
201505;28;11
201506;28;4
201507;28;9
201508;28;6
201509;28;9
201510;28;4
201511;28;5
201512;28;6
201501;29;14
201502;29;8
201503;29;6
201504;29;3
201505;29;12
201506;29;11
201507;29;12
201508;29;4
201509;29;5
201510;29;8
201511;29;1
201512;29;6
201501;30;14
201502;30;10
201503;30;15
201504;30;18
201505;30;16
201506;30;12
201507;30;12
201508;30;4
201509;30;9
201510;30;4
201511;30;5
201512;30;6
201501;31;13
201502;31;2
201503;31;6
201504;31;13
201505;31;11
201506;31;7
201507;31;7
201508;31;8
201509;31;9
201510;31;5
201511;31;2
201512;31;9
201501;32;15
201502;32;9
201503;32;15
201504;32;12
201505;32;9
201506;32;7
201507;32;13
201508;32;5
201509;32;1
201510;32;2
201511;32;6
201512;32;3
201501;33;11
201502;33;12
201503;33;17
201504;33;21
201505;33;19
201506;33;8
201507;33;16
201508;33;8
201509;33;7
201510;33;6
201511;33;4
201512;33;7
201501;34;12
201502;34;8
201503;34;14
201504;34;24
201505;34;14
201506;34;9
201507;34;16
201508;34;13
201509;34;4
201510;34;3
201511;34;8
201512;34;5
201501;35;13
201502;35;7
201503;35;9
201504;35;11
201505;35;15
201506;35;11
201507;35;13
201508;35;7
201509;35;11
201510;35;9
201511;35;7
201512;35;9
201501;36;16
201502;36;10
201503;36;15
201504;36;16
201505;36;13
201506;36;12
201507;36;10
201508;36;5
201509;36;4
201510;36;3
201511;36;2
201512;36;9
201501;37;19
201502;37;9
201503;37;18
201504;37;11
201505;37;20
201506;37;15
201507;37;17
201508;37;14
201509;37;11
201510;37;8
201511;37;11
201512;37;15
201501;38;21
201502;38;16
201503;38;14
201504;38;22
201505;38;16
201506;38;17
201507;38;17
201508;38;10
201509;38;10
201510;38;5
201511;38;13
201512;38;11
201501;39;13
201502;39;21
201503;39;13
201504;39;11
201505;39;11
201506;39;19
201507;39;13
201508;39;13
201509;39;10
201510;39;8
201511;39;6
201512;39;7
201501;40;26
201502;40;17
201503;40;22
201504;40;19
201505;40;23
201506;40;20
201507;40;12
201508;40;14
201509;40;8
201510;40;10
201511;40;7
201512;40;6
201501;41;16
201502;41;11
201503;41;25
201504;41;9
201505;41;21
201506;41;11
201507;41;16
201508;41;17
201509;41;11
201510;41;13
201511;41;7
201512;41;13
201501;42;22
201502;42;17
201503;42;25
201504;42;25
201505;42;23
201506;42;15
201507;42;17
201508;42;13
201509;42;7
201510;42;12
201511;42;11
201512;42;10
201501;43;17
201502;43;21
201503;43;25
201504;43;27
201505;43;22
201506;43;12
201507;43;16
201508;43;12
201509;43;19
201510;43;13
201511;43;11
201512;43;15
201501;44;28
201502;44;9
201503;44;24
201504;44;25
201505;44;13
201506;44;16
201507;44;18
201508;44;10
201509;44;9
201510;44;12
201511;44;7
201512;44;9
201501;45;24
201502;45;19
201503;45;22
201504;45;28
201505;45;25
201506;45;19
201507;45;20
201508;45;8
201509;45;10
201510;45;13
201511;45;12
201512;45;11
201501;46;19
201502;46;13
201503;46;27
201504;46;29
201505;46;32
201506;46;27
201507;46;28
201508;46;15
201509;46;20
201510;46;13
201511;46;15
201512;46;18
201501;47;25
201502;47;19
201503;47;29
201504;47;32
201505;47;26
201506;47;22
201507;47;30
201508;47;19
201509;47;16
201510;47;10
201511;47;18
201512;47;14
201501;48;29
201502;48;17
201503;48;37
201504;48;34
201505;48;27
201506;48;27
201507;48;33
201508;48;24
201509;48;20
201510;48;22
201511;48;15
201512;48;13
201501;49;37
201502;49;23
201503;49;24
201504;49;26
201505;49;32
201506;49;21
201507;49;35
201508;49;17
201509;49;15
201510;49;14
201511;49;20
201512;49;22
201501;50;30
201502;50;23
201503;50;34
201504;50;32
201505;50;30
201506;50;23
201507;50;38
201508;50;25
201509;50;20
201510;50;17
201511;50;21
201512;50;24
201501;51;33
201502;51;14
201503;51;36
201504;51;38
201505;51;31
201506;51;35
201507;51;38
201508;51;25
201509;51;33
201510;51;22
201511;51;22
201512;51;24
201501;52;41
201502;52;25
201503;52;30
201504;52;35
201505;52;33
201506;52;38
201507;52;31
201508;52;33
201509;52;21
201510;52;17
201511;52;23
201512;52;24
201501;53;30
201502;53;14
201503;53;33
201504;53;36
201505;53;30
201506;53;38
201507;53;35
201508;53;23
201509;53;31
201510;53;17
201511;53;17
201512;53;20
201501;54;47
201502;54;35
201503;54;44
201504;54;46
201505;54;35
201506;54;33
201507;54;38
201508;54;18
201509;54;16
201510;54;18
201511;54;22
201512;54;28
201501;55;34
201502;55;30
201503;55;38
201504;55;41
201505;55;42
201506;55;46
201507;55;42
201508;55;28
201509;55;31
201510;55;22
201511;55;32
201512;55;30
201501;56;34
201502;56;36
201503;56;46
201504;56;36
201505;56;42
201506;56;32
201507;56;44
201508;56;34
201509;56;18
201510;56;16
201511;56;18
201512;56;18
201501;57;50
201502;57;31
201503;57;51
201504;57;59
201505;57;50
201506;57;40
201507;57;36
201508;57;31
201509;57;20
201510;57;24
201511;57;20
201512;57;21
201501;58;51
201502;58;30
201503;58;40
201504;58;44
201505;58;42
201506;58;45
201507;58;49
201508;58;36
201509;58;37
201510;58;22
201511;58;26
201512;58;21
201501;59;40
201502;59;36
201503;59;37
201504;59;37
201505;59;45
201506;59;35
201507;59;32
201508;59;24
201509;59;26
201510;59;25
201511;59;23
201512;59;25
201501;60;46
201502;60;26
201503;60;32
201504;60;31
201505;60;32
201506;60;36
201507;60;41
201508;60;27
201509;60;22
201510;60;20
201511;60;25
201512;60;30
201501;61;43
201502;61;22
201503;61;40
201504;61;44
201505;61;41
201506;61;39
201507;61;40
201508;61;30
201509;61;19
201510;61;12
201511;61;18
201512;61;24
201501;62;46
201502;62;21
201503;62;44
201504;62;47
201505;62;39
201506;62;48
201507;62;43
201508;62;30
201509;62;24
201510;62;19
201511;62;26
201512;62;29
201501;63;58
201502;63;34
201503;63;43
201504;63;41
201505;63;42
201506;63;40
201507;63;48
201508;63;29
201509;63;23
201510;63;14
201511;63;15
201512;63;22
201501;64;45
201502;64;30
201503;64;38
201504;64;53
201505;64;39
201506;64;37
201507;64;26
201508;64;36
201509;64;27
201510;64;20
201511;64;16
201512;64;22
201501;65;50
201502;65;20
201503;65;48
201504;65;39
201505;65;33
201506;65;37
201507;65;39
201508;65;24
201509;65;30
201510;65;25
201511;65;26
201512;65;31
201501;66;47
201502;66;21
201503;66;37
201504;66;36
201505;66;41
201506;66;39
201507;66;40
201508;66;22
201509;66;31
201510;66;14
201511;66;22
201512;66;21
201501;67;52
201502;67;30
201503;67;47
201504;67;42
201505;67;33
201506;67;42
201507;67;44
201508;67;33
201509;67;39
201510;67;32
201511;67;27
201512;67;29
201501;68;53
201502;68;33
201503;68;43
201504;68;35
201505;68;33
201506;68;32
201507;68;54
201508;68;45
201509;68;32
201510;68;29
201511;68;29
201512;68;32
201501;69;53
201502;69;32
201503;69;31
201504;69;33
201505;69;42
201506;69;41
201507;69;33
201508;69;31
201509;69;21
201510;69;26
201511;69;26
201512;69;21
201501;70;40
201502;70;36
201503;70;40
201504;70;41
201505;70;49
201506;70;37
201507;70;44
201508;70;28
201509;70;26
201510;70;25
201511;70;23
201512;70;22
201501;71;38
201502;71;22
201503;71;30
201504;71;49
201505;71;40
201506;71;30
201507;71;37
201508;71;19
201509;71;18
201510;71;14
201511;71;25
201512;71;20
201501;72;47
201502;72;26
201503;72;38
201504;72;34
201505;72;34
201506;72;26
201507;72;38
201508;72;25
201509;72;30
201510;72;18
201511;72;24
201512;72;22
201501;73;34
201502;73;33
201503;73;29
201504;73;50
201505;73;35
201506;73;41
201507;73;30
201508;73;34
201509;73;24
201510;73;20
201511;73;23
201512;73;18
201501;74;50
201502;74;31
201503;74;40
201504;74;45
201505;74;42
201506;74;40
201507;74;49
201508;74;25
201509;74;30
201510;74;15
201511;74;22
201512;74;26
201501;75;52
201502;75;39
201503;75;39
201504;75;34
201505;75;44
201506;75;32
201507;75;38
201508;75;22
201509;75;30
201510;75;20
201511;75;33
201512;75;26
201501;76;38
201502;76;26
201503;76;45
201504;76;36
201505;76;39
201506;76;45
201507;76;44
201508;76;26
201509;76;22
201510;76;20
201511;76;20
201512;76;23
201501;77;42
201502;77;35
201503;77;41
201504;77;43
201505;77;36
201506;77;28
201507;77;43
201508;77;39
201509;77;27
201510;77;22
201511;77;24
201512;77;28
201501;78;50
201502;78;20
201503;78;36
201504;78;27
201505;78;46
201506;78;27
201507;78;38
201508;78;29
201509;78;21
201510;78;22
201511;78;24
201512;78;35
201501;79;49
201502;79;28
201503;79;33
201504;79;27
201505;79;38
201506;79;45
201507;79;29
201508;79;27
201509;79;32
201510;79;15
201511;79;21
201512;79;33
201501;80;38
201502;80;28
201503;80;34
201504;80;39
201505;80;38
201506;80;26
201507;80;27
201508;80;27
201509;80;24
201510;80;21
201511;80;17
201512;80;34
201501;81;38
201502;81;33
201503;81;32
201504;81;36
201505;81;35
201506;81;44
201507;81;35
201508;81;28
201509;81;32
201510;81;28
201511;81;28
201512;81;27
201501;82;41
201502;82;24
201503;82;32
201504;82;31
201505;82;42
201506;82;33
201507;82;29
201508;82;26
201509;82;19
201510;82;25
201511;82;22
201512;82;22
201501;83;28
201502;83;18
201503;83;26
201504;83;29
201505;83;26
201506;83;30
201507;83;25
201508;83;12
201509;83;16
201510;83;9
201511;83;11
201512;83;22
201501;84;39
201502;84;26
201503;84;27
201504;84;43
201505;84;31
201506;84;23
201507;84;26
201508;84;21
201509;84;29
201510;84;17
201511;84;21
201512;84;21
201501;85;40
201502;85;16
201503;85;29
201504;85;37
201505;85;32
201506;85;28
201507;85;35
201508;85;23
201509;85;23
201510;85;14
201511;85;19
201512;85;27
201501;86;33
201502;86;18
201503;86;22
201504;86;30
201505;86;27
201506;86;33
201507;86;28
201508;86;34
201509;86;20
201510;86;12
201511;86;16
201512;86;17
201501;87;30
201502;87;18
201503;87;16
201504;87;22
201505;87;34
201506;87;14
201507;87;22
201508;87;13
201509;87;17
201510;87;16
201511;87;12
201512;87;21
201501;88;13
201502;88;11
201503;88;13
201504;88;20
201505;88;15
201506;88;13
201507;88;9
201508;88;16
201509;88;15
201510;88;8
201511;88;4
201512;88;11
201501;89;14
201502;89;9
201503;89;17
201504;89;18
201505;89;16
201506;89;18
201507;89;18
201508;89;13
201509;89;10
201510;89;8
201511;89;5
201512;89;15
201501;90;15
201502;90;6
201503;90;7
201504;90;16
201505;90;12
201506;90;13
201507;90;8
201508;90;5
201509;90;9
201510;90;5
201511;90;9
201512;90;8
201501;91;10
201502;91;6
201503;91;18
201504;91;10
201505;91;11
201506;91;12
201507;91;10
201508;91;3
201509;91;5
201510;91;4
201511;91;10
201512;91;11
201501;92;14
201502;92;5
201503;92;9
201504;92;10
201505;92;10
201506;92;6
201507;92;7
201508;92;5
201509;92;8
201510;92;6
201511;92;5
201512;92;6
201501;93;8
201502;93;2
201503;93;4
201504;93;8
201505;93;8
201506;93;2
201507;93;1
201508;93;4
201509;93;2
201510;93;3
201511;93;4
201512;93;1
201501;94;4
201502;94;5
201503;94;4
201504;94;6
201505;94;3
201506;94;4
201507;94;7
201508;94;4
201509;94;1
201511;94;2
201512;94;2
201501;95;4
201502;95;4
201503;95;4
201504;95;4
201505;95;5
201506;95;1
201507;95;3
201508;95;2
201509;95;5
201510;95;3
201511;95;4
201512;95;3
201501;96;2
201502;96;2
201503;96;3
201504;96;5
201505;96;2
201506;96;3
201507;96;5
201508;96;3
201509;96;2
201510;96;2
201511;96;1
201512;96;2
201501;97;4
201502;97;3
201503;97;2
201504;97;1
201505;97;1
201506;97;3
201507;97;2
201508;97;2
201502;98;2
201503;98;2
201504;98;3
201506;98;3
201507;98;2
201510;98;3
201511;98;2
201512;98;1
201501;99;1
201502;99;1
201503;99;3
201505;99;1
201507;99;2
201502;100;1
201505;100;2
201506;100;1
201507;100;2
201501;101;2
201502;101;2
201506;101;1
201510;101;1
201505;102;1
201507;103;1
201503;104;1
201509;105;1
201511;105;1
201512;105;1
201506;111;1
201504;112;1
201505;112;1
201506;112;2
201505;115;1
201507;115;1
